Id,SalePrice
1461,122239.02154
1462,158236.20582
1463,188718.12395
1464,205985.72716
1465,190691.47295
1466,172133.258
1467,177008.98836
1468,164902.3523
1469,182140.99009
1470,120650.74703
1471,183748.72488
1472,98337.420588
1473,96905.10459
1474,143007.00363
1475,110244.98232
1476,357021.06799
1477,237734.94559
1478,295426.7776
1479,306465.85521
1480,567656.4319
1481,326864.83705
1482,193193.73115
1483,181568.30266
1484,164282.61526
1485,182700.94587
1486,193169.47868
1487,332145.56353
1488,210813.07353
1489,188568.86042
1490,257904.2279
1491,200138.1555
1492,92923.834631
1493,144772.5821
1494,272561.9024
1495,289199.06094
1496,183748.72488
1497,161601.39487
1498,193371.26581
1499,156927.77646
1500,153986.49852
1501,186700.4161
1502,147950.64797
1503,295502.5704
1504,237329.20325
1505,231808.61322
1506,188967.89601
1507,254486.24441
1508,200327.31326
1509,156698.03171
1510,147484.42064
1511,166717.75115
1512,178116.79044
1513,145886.97418
1514,183748.72488
1515,183289.81236
1516,142680.17377
1517,170995.6205
1518,125160.26742
1519,218892.39229
1520,130137.11843
1521,138927.97284
1522,175985.76817
1523,113893.208
1524,124339.3116
1525,126497.77107
1526,110057.33241
1527,111840.02785
1528,129161.07228
1529,159648.83312
1530,204055.65475
1531,125642.55004
1532,183748.72488
1533,175948.49126
1534,123364.03846
1535,150346.971
1536,108334.69048
1537,58667.780412
1538,145465.31297
1539,187630.47357
1540,183748.72488
1541,138610.88042
1542,132165.13317
1543,186840.70184
1544,82144.729242
1545,124677.21062
1546,138649.8256
1547,133773.58811
1548,141602.23451
1549,119789.51914
1550,131872.38694
1551,103563.30648
1552,145855.35386
1553,183748.72488
1554,114385.54189
1555,165270.92743
1556,183748.72488
1557,183748.72488
1558,107627.34431
1559,183748.72488
1560,121632.83511
1561,183748.72488
1562,129985.72464
1563,117662.54763
1564,158722.62138
1565,150597.16146
1566,227260.32319
1567,73278.767864
1568,238186.06861
1569,131439.97382
1570,131542.89898
1571,110392.85811
1572,144165.63564
1573,225319.51046
1574,121020.91361
1575,246714.88103
1576,246080.95002
1577,187949.20446
1578,149837.92335
1579,153300.66551
1580,192604.85729
1581,158396.83604
1582,125129.01103
1583,307084.84621
1584,220006.11799
1585,136715.63757
1586,77859.277719
1587,119587.78806
1588,144948.40242
1589,94973.009589
1590,127091.3285
1591,183748.72488
1592,123273.19713
1593,129294.90161
1594,183748.72488
1595,183748.72488
1596,226150.89754
1597,194704.10172
1598,212081.25338
1599,175497.09517
1600,168018.39195
1601,63075.468331
1602,126749.76352
1603,55822.262236
1604,262629.87152
1605,223677.51456
1606,169735.84674
1607,175053.24158
1608,216666.81934
1609,177934.4721
1610,151415.56577
1611,131312.59056
1612,176277.04362
1613,171608.18037
1614,113550.97547
1615,183748.72488
1616,183748.72488
1617,91041.394319
1618,138850.38905
1619,142025.97487
1620,183748.72488
1621,137766.36035
1622,147741.84239
1623,258609.41106
1624,211942.5891
1625,119527.35791
1626,159106.09852
1627,197556.45967
1628,275366.62845
1629,177797.0514
1630,183748.72488
1631,248568.75143
1632,259726.95585
1633,176700.56279
1634,183648.80503
1635,172587.06179
1636,141355.65467
1637,198274.04594
1638,187276.40369
1639,187161.38399
1640,229821.454
1641,176071.22243
1642,263743.2475
1643,233610.693
1644,235973.22419
1645,230325.63796
1646,156902.99192
1647,147837.49963
1648,129169.12296
1649,137506.30367
1650,113617.53742
1651,112504.41694
1652,97486.259958
1653,100660.82603
1654,143355.68115
1655,130945.48887
1656,141532.037
1657,152599.72102
1658,147247.17915
1659,124576.40253
1660,157012.77671
1661,484905.3357
1662,367980.51738
1663,348752.31464
1664,658416.27826
1665,279576.23299
1666,308698.30244
1667,371201.16931
1668,333112.03107
1669,309902.81936
1670,353872.45145
1671,260973.79832
1672,481165.25413
1673,287109.01605
1674,246617.37549
1675,200335.30248
1676,202466.00483
1677,219984.52151
1678,534516.39283
1679,425765.61763
1680,305833.24168
1681,252516.90035
1682,317514.28281
1683,201628.40492
1684,178423.97586
1685,172275.16931
1686,168358.83132
1687,171562.39606
1688,186147.94552
1689,203799.06269
1690,194122.92768
1691,183053.99288
1692,183748.72488
1693,187034.87443
1694,188419.90221
1695,173283.31885
1696,290754.51907
1697,187688.22307
1698,363679.79507
1699,318651.38683
1700,264211.13835
1701,267279.41358
1702,245642.89827
1703,239211.14819
1704,259902.8551
1705,223719.15841
1706,194167.63831
1707,183748.72488
1708,201580.46238
1709,275354.9897
1710,223379.97399
1711,280973.17732
1712,251296.67249
1713,274984.69934
1714,220613.89195
1715,206369.71773
1716,185898.16985
1717,177292.5053
1718,183748.72488
1719,210021.10434
1720,238331.48692
1721,153351.80587
1722,183748.72488
1723,148339.07833
1724,220129.50762
1725,230093.41089
1726,190791.45394
1727,147328.31211
1728,164658.183
1729,169929.10299
1730,157737.40362
1731,122214.43248
1732,131129.07801
1733,111896.24112
1734,138639.58538
1735,111421.32935
1736,112431.8582
1737,317770.03488
1738,261322.12001
1739,238311.29854
1740,219675.74956
1741,195390.46747
1742,181455.97359
1743,183551.52278
1744,359216.99733
1745,234177.1956
1746,185346.91067
1747,224632.15941
1748,227533.12229
1749,146371.883
1750,129078.78412
1751,235755.55512
1752,116167.62948
1753,151640.52
1754,195349.14576
1755,170100.204
1756,127132.97208
1757,119897.35364
1758,149352.17361
1759,161698.93309
1760,157979.72562
1761,154258.16303
1762,177440.72608
1763,167523.60983
1764,112602.45026
1765,133641.20941
1766,192116.32926
1767,222424.65765
1768,136230.3457
1769,165949.09644
1770,150765.42633
1771,127374.7642
1772,130326.37216
1773,125667.22541
1774,136934.67336
1775,131635.55434
1776,130271.14231
1777,107350.37123
1778,139111.44471
1779,141453.42658
1780,162746.23001
1781,123584.67765
1782,85443.966568
1783,146557.20878
1784,110778.59305
1785,130258.36829
1786,139387.14382
1787,155130.39998
1788,183748.72488
1789,98800.663772
1790,83947.590746
1791,177826.49691
1792,166304.66548
1793,130371.2916
1794,151672.79348
1795,127079.58443
1796,150053.40715
1797,109388.45837
1798,117896.5725
1799,106074.76149
1800,128693.75008
1801,122712.53154
1802,126207.50548
1803,150227.06307
1804,132064.50415
1805,135062.7631
1806,122100.78485
1807,122694.19672
1808,117090.43521
1809,183748.72488
1810,139714.0132
1811,183748.72488
1812,183748.72488
1813,131407.52588
1814,117964.45142
1815,60604.174941
1816,105253.13489
1817,109629.71272
1818,149708.98146
1819,135786.86749
1820,183748.72488
1821,103709.53703
1822,155154.56867
1823,183748.72488
1824,125255.78961
1825,147965.43351
1826,115668.38826
1827,106594.72246
1828,131393.44813
1829,118922.58991
1830,139895.88895
1831,143086.9195
1832,183748.72488
1833,151904.84818
1834,130069.16975
1835,183748.72488
1836,125722.97233
1837,183748.72488
1838,123177.88173
1839,106596.06031
1840,183748.72488
1841,123677.44557
1842,84524.990547
1843,134453.26145
1844,144530.07844
1845,150080.60796
1846,163301.44333
1847,172159.34819
1848,183748.72488
1849,105696.08396
1850,112424.01784
1851,142903.37631
1852,127956.70754
1853,122964.75893
1854,158392.9714
1855,155771.18779
1856,214231.65235
1857,127110.92263
1858,136890.88128
1859,116733.9949
1860,145043.3186
1861,117268.17215
1862,300801.60864
1863,281516.19484
1864,281555.2564
1865,347265.70817
1866,312731.23642
1867,213827.56025
1868,285683.60024
1869,213137.38612
1870,200406.6969
1871,247572.18338
1872,171462.55341
1873,251619.77879
1874,151419.00503
1875,201184.1533
1876,207920.72652
1877,207037.2842
1878,203282.29138
1879,133644.41331
1880,133101.31999
1881,243813.1215
1882,235412.15129
1883,183748.72488
1884,202107.52977
1885,202275.39107
1886,270051.74895
1887,220127.69411
1888,258268.77295
1889,161808.91922
1890,110918.70594
1891,129935.67773
1892,102807.16218
1893,132502.34665
1894,183748.72488
1895,134642.39663
1896,109628.92552
1897,133490.19432
1898,107778.859
1899,176011.37179
1900,141218.6511
1901,185084.02774
1902,170298.68335
1903,220851.18843
1904,146910.67506
1905,198482.35249
1906,120210.19234
1907,258162.21858
1908,113715.04762
1909,132722.97231
1910,125019.56573
1911,227743.27484
1912,330784.68344
1913,130846.26952
1914,52934.413358
1915,317493.69212
1916,183748.72488
1917,243509.03785
1918,142806.12552
1919,176622.54479
1920,161856.11371
1921,422626.88857
1922,331595.29138
1923,235806.95953
1924,229498.62301
1925,202944.46991
1926,370102.42817
1927,134804.94798
1928,168137.72795
1929,127264.2261
1930,127469.92528
1931,145105.00952
1932,138100.74944
1933,214839.35599
1934,185814.64169
1935,169880.33642
1936,195535.81303
1937,180640.14215
1938,155051.98989
1939,222841.02951
1940,175881.86719
1941,163716.07782
1942,163848.83705
1943,222291.45282
1944,391990.01667
1945,378850.10055
1946,183748.72488
1947,154663.84408
1948,168572.86591
1949,246191.84462
1950,185350.07429
1951,237137.05062
1952,196997.648
1953,158653.31292
1954,176198.73732
1955,141560.87627
1956,318342.32509
1957,148591.87083
1958,258394.37782
1959,132840.4215
1960,108009.4184
1961,120902.3049
1962,97275.139007
1963,104948.93961
1964,104919.99458
1965,145374.01347
1966,138798.35748
1967,288633.39807
1968,459337.40963
1969,386984.83399
1970,423502.49106
1971,513976.64239
1972,403809.25244
1973,274717.13706
1974,325529.76654
1975,396720.61823
1976,275591.98456
1977,332078.24799
1978,360992.29653
1979,288409.45516
1980,179355.55975
1981,343123.31948
1982,227706.21731
1983,213189.01291
1984,165649.28163
1985,238685.98694
1986,220867.54824
1987,179456.27713
1988,173956.23049
1989,189239.5932
1990,207670.27165
1991,240117.08563
1992,215010.92629
1993,183748.72488
1994,207050.72041
1995,185530.74201
1996,271261.31936
1997,298403.3255
1998,289349.42287
1999,291429.06463
2000,324625.63279
2001,297198.62972
2002,236974.62458
2003,229505.90515
2004,276833.63239
2005,183748.72488
2006,218936.97153
2007,235273.81044
2008,224823.67067
2009,199077.97129
2010,184364.75827
2011,183748.72488
2012,176684.86449
2013,179375.64642
2014,180079.66046
2015,202560.54817
2016,193203.02396
2017,195560.99184
2018,114871.4097
2019,129315.05025
2020,88856.432457
2021,99954.888775
2022,185055.46991
2023,137460.6383
2024,274999.54898
2025,351315.35679
2026,176137.38621
2027,161662.58359
2028,157288.26262
2029,168648.95803
2030,263681.27006
2031,230481.23632
2032,254907.91423
2033,265301.54229
2034,178509.62541
2035,233146.9269
2036,192566.80019
2037,229717.38365
2038,278754.82338
2039,183748.72488
2040,289992.1731
2041,329538.84323
2042,183748.72488
2043,185211.73568
2044,164002.66464
2045,210925.59851
2046,166096.53651
2047,139946.49648
2048,134530.18921
2049,134833.36563
2050,165337.06634
2051,105297.64659
2052,115803.00449
2053,147525.55858
2054,99388.612324
2055,153602.69566
2056,141534.48855
2057,109602.1985
2058,201067.12193
2059,132617.74765
2060,174685.38361
2061,164811.12171
2062,130104.58492
2063,115150.04924
2064,144948.18047
2065,96039.793445
2066,146525.26923
2067,98631.012737
2068,142306.59238
2069,86322.305005
2070,104302.92102
2071,100269.08734
2072,139668.46234
2073,130214.68057
2074,181374.85536
2075,152000.06197
2076,116969.61162
2077,163557.02747
2078,123577.56631
2079,122557.2586
2080,122168.73937
2081,125686.66337
2082,183748.72488
2083,145289.96034
2084,109750.97426
2085,129102.82817
2086,110100.66382
2087,122488.27642
2088,94154.631751
2089,85379.836165
2090,124978.20384
2091,183748.72488
2092,123317.54544
2093,107580.49798
2094,183748.72488
2095,154483.98741
2096,83777.195064
2097,183748.72488
2098,158577.19068
2099,53902.118113
2100,183748.72488
2101,115179.43436
2102,117808.26871
2103,115029.02532
2104,119712.48502
2105,183748.72488
2106,74270.089936
2107,190950.24228
2108,120325.44962
2109,105520.05186
2110,137560.61736
2111,139471.7127
2112,142350.71704
2113,118208.65989
2114,112474.01477
2115,162408.67098
2116,119478.64433
2117,150879.24626
2118,123729.81245
2119,122311.05565
2120,102614.00503
2121,183748.72488
2122,122829.02306
2123,86349.669298
2124,154040.46132
2125,114980.27131
2126,151699.03286
2127,183748.72488
2128,129797.15955
2129,80128.34358
2130,141677.34229
2131,143265.48791
2132,111073.11971
2133,129782.28734
2134,129489.82971
