Id,SalePrice
1461,123057.18321
1462,154747.45706
1463,161204.35198
1464,177359.80177
1465,204606.80001
1466,172803.54775
1467,164348.24081
1468,167773.42729
1469,188956.57414
1470,117720.07796
1471,172631.30826
1472,131920.87226
1473,123891.31582
1474,165184.42314
1475,145921.1346
1476,298215.73208
1477,237148.10084
1478,276839.28472
1479,257766.2945
1480,347100.1947
1481,267132.32793
1482,214947.15275
1483,171564.25565
1484,182102.82821
1485,180723.6245
1486,197304.83337
1487,272649.31606
1488,239060.67776
1489,184556.53261
1490,181754.99399
1491,194839.72737
1492,117189.78652
1493,172898.13685
1494,257000.7512
1495,256918.2328
1496,172631.30826
1497,194750.33642
1498,175221.35047
1499,175335.10046
1500,160516.97728
1501,170445.71678
1502,169073.70672
1503,236192.2827
1504,224617.4513
1505,199729.44904
1506,188804.7463
1507,206677.1395
1508,185087.96061
1509,168213.9861
1510,145013.21057
1511,144131.74957
1512,157554.43368
1513,167155.04557
1514,150301.07325
1515,178266.09702
1516,161929.43439
1517,152151.73388
1518,158014.9032
1519,202431.93302
1520,132595.74836
1521,135257.27434
1522,169793.10494
1523,121254.62616
1524,126688.12642
1525,124371.62429
1526,124531.95238
1527,117426.08295
1528,149326.44159
1529,141358.71819
1530,169003.28938
1531,124325.6404
1532,110051.43392
1533,144996.38962
1534,144041.63398
1535,145937.95268
1536,128404.29622
1537,86505.317296
1538,179030.71035
1539,208584.87149
1540,134725.80547
1541,158392.93971
1542,144371.70922
1543,188550.51169
1544,96386.835742
1545,132875.91519
1546,144114.40809
1547,133006.87812
1548,145494.32868
1549,128250.83535
1550,142370.38742
1551,135411.11672
1552,136406.05677
1553,143511.28454
1554,141665.07265
1555,151374.71045
1556,172631.30826
1557,125558.42815
1558,126228.29401
1559,113503.90811
1560,146029.40492
1561,134098.54824
1562,127070.63831
1563,121833.71097
1564,154913.94513
1565,146531.61668
1566,196482.79695
1567,102581.94822
1568,187683.85287
1569,121345.29375
1570,142884.50535
1571,127425.14445
1572,137607.54431
1573,203850.97451
1574,145450.94268
1575,194055.36705
1576,204394.91913
1577,188893.85896
1578,156782.35438
1579,138371.18254
1580,196269.30068
1581,133855.34105
1582,129239.20265
1583,264530.40554
1584,211205.27378
1585,143724.55077
1586,85300.723033
1587,118177.67883
1588,136303.99137
1589,116345.4477
1590,145997.49698
1591,105270.02942
1592,135044.9293
1593,135939.15223
1594,133480.94236
1595,132612.3167
1596,200611.81478
1597,170811.08762
1598,191952.68874
1599,184868.26943
1600,194381.39882
1601,72669.019377
1602,136748.11576
1603,101272.3147
1604,227538.87759
1605,241949.10282
1606,164475.89952
1607,197858.69383
1608,204851.37031
1609,184724.25484
1610,149209.14247
1611,145758.11957
1612,162641.60298
1613,156460.30428
1614,118679.41345
1615,106318.24097
1616,105047.07145
1617,112509.01484
1618,125541.98075
1619,129487.87199
1620,179839.28431
1621,145515.51841
1622,141774.28937
1623,234222.80857
1624,186611.33825
1625,133985.99822
1626,171341.31645
1627,176085.40845
1628,254231.27362
1629,187262.12774
1630,172631.30826
1631,218028.76681
1632,231134.31233
1633,179055.16056
1634,178096.43927
1635,170496.77174
1636,161866.94116
1637,166494.07854
1638,199416.46698
1639,180592.97581
1640,223029.18564
1641,180044.97508
1642,206311.16194
1643,224166.67302
1644,223563.91958
1645,162934.36646
1646,156032.59125
1647,175949.03632
1648,142162.72725
1649,130665.46476
1650,116180.09613
1651,120109.87742
1652,132262.5857
1653,132246.99921
1654,167352.38016
1655,168058.35592
1656,165149.05012
1657,167682.88883
1658,165746.57291
1659,147593.4151
1660,142711.54088
1661,321685.91533
1662,311234.6606
1663,301262.22645
1664,373888.20746
1665,276935.19594
1666,256885.57564
1667,276689.76574
1668,283368.00256
1669,264941.21342
1670,286454.3591
1671,214398.23892
1672,326630.28482
1673,257046.00062
1674,239613.07769
1675,174890.70533
1676,174690.42335
1677,194642.22266
1678,362579.66038
1679,279480.57033
1680,277116.93438
1681,243569.38775
1682,248795.12382
1683,193071.63541
1684,186047.12592
1685,170255.97702
1686,185985.78662
1687,178815.29728
1688,194340.46513
1689,192651.71417
1690,190018.64017
1691,183257.08027
1692,244089.41959
1693,180723.6245
1694,172105.98103
1695,178869.36616
1696,232062.78693
1697,179062.96177
1698,276376.59835
1699,263295.54133
1700,213630.37467
1701,241445.39014
1702,246879.0603
1703,241364.33202
1704,249546.53888
1705,220542.81577
1706,328125.71239
1707,196447.02593
1708,193668.01255
1709,258667.40767
1710,218692.44342
1711,237579.34958
1712,236901.4123
1713,221822.37351
1714,203261.92339
1715,196166.70731
1716,184807.06187
1717,182011.10229
1718,145913.38815
1719,199817.83308
1720,235203.18137
1721,178193.70164
1722,130531.94018
1723,148585.95249
1724,208875.44718
1725,211812.89907
1726,178686.54705
1727,169446.02326
1728,188987.95792
1729,163505.21641
