Id,SalePrice
1461,115796.34283
1462,165583.46851
1463,174677.26285
1464,192325.5031
1465,253885.5665
1466,173883.74911
1467,169414.88673
1468,164355.62134
1469,196335.63733
1470,111409.7761
1471,181880.62471
1472,99974.857739
1473,94466.154882
1474,155250.26163
1475,117269.61757
1476,333282.12157
1477,248300.24961
1478,322866.45185
1479,300790.74916
1480,399769.67984
1481,331597.39726
1482,263657.58475
1483,156846.28458
1484,179512.96209
1485,198553.82389
1486,196972.81004
1487,294042.66935
1488,222021.92315
1489,176754.33979
1490,194981.85024
1491,184979.64088
1492,119704.92523
1493,170020.84787
1494,300017.56133
1495,314122.51424
1496,217577.77465
1497,205074.51908
1498,196988.93036
1499,196988.93036
1500,180081.78002
1501,197661.1462
1502,187627.30375
1503,235965.33703
1504,266688.77719
1505,217847.87151
1506,191767.07752
1507,221357.92519
1508,197153.3517
1509,184856.03007
1510,134155.44126
1511,136933.38345
1512,151749.7646
1513,166607.55136
1514,161507.73901
1515,182639.70079
1516,165718.86911
1517,151623.54863
1518,143370.36093
1519,190625.17533
1520,133426.66891
1521,132839.55812
1522,166895.23961
1523,118853.81598
1524,129082.79444
1525,120236.09349
1526,121146.71822
1527,103202.70246
1528,159403.88443
1529,131250.51648
1530,162231.08047
1531,134785.56054
1532,104676.19559
1533,123852.97353
1534,121950.28673
1535,135378.24143
1536,115989.64299
1537,66789.2345
1538,166366.20571
1539,197423.51542
1540,144417.79973
1541,138888.1654
1542,144570.08501
1543,205383.78228
1544,92380.794877
1545,140191.30006
1546,138099.72223
1547,137796.04826
1548,150995.61151
1549,118064.94465
1550,139798.68693
1551,128777.65554
1552,122093.57341
1553,135047.24049
1554,125188.75852
1555,183616.59441
1556,150261.94094
1557,123141.38692
1558,111453.379
1559,127715.12687
1560,132819.92401
1561,158575.62092
1562,120805.79794
1563,122731.94605
1564,152025.92739
1565,146394.87544
1566,229392.99244
1567,92724.310075
1568,236474.92019
1569,116587.81319
1570,135951.95517
1571,121309.2126
1572,123804.25334
1573,176362.45591
1574,119245.09084
1575,193995.84032
1576,194479.38621
1577,193135.30928
1578,156495.45696
1579,140820.01699
1580,227254.89847
1581,144865.92448
1582,136327.616
1583,267560.76283
1584,220942.32519
1585,147105.52767
1586,63839.7227
1587,105312.79344
1588,130441.04543
1589,100446.24263
1590,138929.53893
1591,93539.653874
1592,119141.28363
1593,109074.49138
1594,129117.15059
1595,126578.72802
1596,255990.70745
1597,210142.1593
1598,224697.0768
1599,151498.61755
1600,161725.77022
1601,56374.920083
1602,118788.34073
1603,82775.447623
1604,248754.89882
1605,250376.88143
1606,171375.6942
1607,187109.91206
1608,212940.99472
1609,180918.89149
1610,159402.65851
1611,142706.61971
1612,142923.37841
1613,138884.90881
1614,100690.93588
1615,97074.073357
1616,86505.432695
1617,91442.722985
1618,129326.78482
1619,117693.34665
1620,182676.44286
1621,143227.25952
1622,157998.96237
1623,243441.24946
1624,197658.82637
1625,127478.99694
1626,157798.16729
1627,194928.91664
1628,278413.73776
1629,214744.52188
1630,343092.48229
1631,268018.65684
1632,288552.57111
1633,199087.23807
1634,194089.23004
1635,187375.31381
1636,149299.64827
1637,191434.73008
1638,199761.83316
1639,171318.62151
1640,256548.6928
1641,188043.7515
1642,242645.58523
1643,239193.22909
1644,264207.80165
