Id,SalePrice
1461,117719.89858
1462,161823.87787
1463,168708.22231
1464,185534.65832
1465,239861.35442
1466,177934.14306
1467,168155.47778
1468,167752.84852
1469,190067.78246
1470,107708.00961
1471,181027.52408
1472,100020.57251
1473,95191.528281
1474,153348.57349
1475,127649.28304
1476,344450.00274
1477,257759.11917
1478,304984.86481
1479,282987.04325
1480,406171.2769
1481,318832.82657
1482,243460.32593
1483,164295.048
1484,170408.6618
1485,187299.90509
1486,200859.56157
1487,306288.26265
1488,231876.53101
1489,184620.07775
1490,198724.84601
1491,192463.4688
1492,123843.90657
1493,164378.49571
1494,303685.90671
1495,314332.76914
1496,181027.52408
1497,209430.16639
1498,185403.99189
1499,184817.82025
1500,169030.48398
1501,189145.94237
1502,178124.89987
1503,237534.8208
1504,253900.01182
1505,214985.04831
1506,189244.37601
1507,220435.82551
1508,190593.40581
1509,175983.02518
1510,136832.99599
1511,139142.76869
1512,155299.86189
1513,169744.09255
1514,181027.52408
1515,187824.95455
1516,164091.44215
1517,154195.33007
1518,147909.13322
1519,190738.41657
1520,133505.15755
1521,136849.61219
1522,169620.42039
1523,120934.71212
1524,127548.16855
1525,124276.09855
1526,122425.94786
1527,107645.12641
1528,153424.11335
1529,134462.9232
1530,164804.99027
1531,119988.76894
1532,181027.52408
1533,122063.07309
1534,125073.72465
1535,135124.6676
1536,113839.34645
1537,65629.632083
1538,172319.2723
1539,202416.07944
1540,181027.52408
1541,137203.43952
1542,145109.53623
1543,198501.58722
1544,91805.096134
1545,135867.69115
1546,136375.7226
1547,135085.46495
1548,149318.71163
1549,116804.08468
1550,137440.57126
1551,121800.45858
1552,122297.74617
1553,181027.52408
1554,128545.89535
1555,187953.675
1556,148900.06839
1557,181027.52408
1558,112616.86276
1559,181027.52408
1560,137411.79109
1561,181027.52408
1562,119754.64249
1563,119241.02941
1564,152814.83035
1565,145424.50079
1566,228911.59612
1567,94554.911422
1568,226773.94451
1569,110198.20832
1570,129253.37458
1571,120376.47049
1572,126991.55827
1573,177757.15789
1574,120647.95941
1575,198269.19319
1576,194701.60183
1577,184753.972
1578,164625.02827
1579,139889.75431
1580,214514.62863
1581,143869.22671
1582,131610.92712
1583,276550.19718
1584,228634.15066
1585,144992.99693
1586,71440.491753
1587,108114.33908
1588,128080.91519
1589,102523.14406
1590,132669.84906
1591,181027.52408
1592,119922.45187
1593,110922.95324
1594,181027.52408
1595,181027.52408
1596,240306.03224
1597,195778.91362
1598,213496.98278
1599,166615.25234
1600,170437.99684
1601,55383.523075
1602,113984.15998
1603,85591.251403
1604,249097.54518
1605,242063.28375
1606,169204.97033
1607,196012.12129
1608,202144.73763
1609,188001.3727
1610,162378.93924
1611,142096.88334
1612,151110.25526
1613,146180.70188
1614,98330.862001
1615,181027.52408
1616,181027.52408
1617,93229.373105
1618,126263.22278
1619,121483.93765
1620,182854.29327
1621,144314.2159
1622,154653.69648
1623,247196.19922
1624,194816.5959
1625,129118.87677
1626,163752.42386
1627,187205.54564
1628,269118.81081
1629,200902.61108
1630,181027.52408
1631,259841.74652
1632,284119.44399
1633,186868.34636
1634,183784.05279
1635,178825.84537
1636,153972.39512
1637,180049.00854
1638,208540.93651
1639,178150.99827
1640,249845.78617
1641,183794.59546
1642,233831.38064
1643,246812.80078
1644,249841.56557
1645,170243.7652
1646,153564.00385
1647,171657.84693
1648,128814.29788
1649,129925.33528
1650,106810.9894
1651,105650.9096
1652,100907.7361
1653,100835.21324
1654,154492.52046
1655,146372.07368
1656,151028.29891
1657,154659.84316
1658,150261.89052
1659,133435.49368
1660,133631.16917
1661,403693.58162
1662,386406.60389
1663,347652.64257
1664,467982.76345
1665,299805.84453
1666,299733.82465
1667,343624.0263
1668,321771.94025
1669,304885.93546
1670,331846.2422
1671,266563.40046
1672,398416.23159
1673,310315.3178
1674,261458.16844
1675,208850.9743
1676,203106.49186
1677,231183.81706
1678,448748.8875
1679,335185.49254
1680,329249.23566
1681,277123.49522
1682,289363.51025
1683,221345.59178
1684,185620.10712
1685,170193.03118
1686,175427.75773
1687,181586.7116
1688,196263.11281
1689,194938.66285
1690,197661.02167
1691,187072.02825
1692,250926.40714
1693,187518.08682
1694,181144.15608
1695,184659.81529
1696,245159.32077
1697,186754.73932
1698,345006.70784
1699,292709.45464
1700,268324.75187
1701,305445.79919
1702,241468.3455
1703,236910.9473
1704,259779.33538
1705,229606.48127
1706,359313.62009
1707,200985.38048
1708,197697.20278
1709,255181.83102
1710,226619.15986
1711,255162.61406
1712,248329.47635
1713,232818.95477
1714,217577.72137
1715,217246.03273
1716,170723.94276
1717,166749.42717
1718,181027.52408
1719,201005.44729
1720,215217.6618
1721,161682.59971
1722,181027.52408
1723,139308.63619
1724,184602.51805
1725,223526.48788
1726,181557.97066
1727,157674.22049
1728,187081.91542
